House ID,Golden Grains
6e33ef71,1328777.77347
6e33ef75,1261308.25021
6e33ef79,1544286.46636
6e33ef7b,1461998.62514
6e33ef80,1330816.90255
6e33ef85,1301915.85189
6e33ef8a,1248783.65374
6e33ef8c,1130198.62769
6e33ef90,1398881.35848
6e33ef93,1487089.97205
6e33ef98,1002049.40225
6e33ef9e,1416788.48689
6e33efa1,1487175.81501
6e33efa7,1400355.49987
6e33efa9,904664.826698
6e33efad,1418619.96362
6e33efb1,1246283.56571
6e33efb6,1316177.18069
6e33efbc,1323622.48982
6e33efbe,1212587.49806
6e33efc1,1055529.45978
6e33efc7,1316969.96675
6e33efcc,1075286.88279
6e33efcf,1110372.4444
6e33efd4,1321875.71575
6e33efd9,1523937.22904
6e33efdd,1485808.41816
6e33efdf,1329225.0584
6e33efe3,1171446.26668
6e33efe5,1485404.4313
6e33efe7,1410207.00429
6e33efea,1263685.85803
6e33efec,1228309.5255
6e33efee,1113614.2011
6e33eff3,1408243.76231
6e33eff8,1268574.29108
6e33effd,1332060.76508
6e33f002,1331415.18442
6e33f005,1547564.01555
6e33f00a,1258034.07355
6e33f010,1403240.3966
6e33f016,1272199.83343
6e33f01a,1015887.14235
6e33f01e,1342544.8032
6e33f020,1252772.50082
6e33f026,1501886.75006
6e33f028,1049097.27109
6e33f02d,1267536.96018
6e33f032,1429999.78953
6e33f034,1558205.61173
6e33f03a,1450438.45537
6e33f040,1394806.88871
6e33f043,1467034.96815
6e33f048,1423503.13844
6e33f04b,1435319.94581
6e33f04f,1065966.98316
6e33f054,1600050.885
6e33f057,1267060.35692
6e33f05c,1575267.24672
6e33f062,1570054.30553
6e33f067,1290977.83569
6e33f06c,1374720.30852
6e33f070,1096479.68599
6e33f074,1513023.93303
6e33f077,1407713.89245
6e33f079,1371555.2072
6e33f07d,1520231.17438
6e33f082,1060137.92697
6e33f084,937607.92413
6e33f089,1164206.2767
6e33f08d,1203186.41459
6e33f08f,1105197.346
6e33f095,1115586.49375
6e33f09a,1302595.15807
6e33f09d,1193058.86229
6e33f0a0,1279976.47461
6e33f0a2,1366950.42845
6e33f0a5,1302015.58445
6e33f0aa,1037869.93294
6e33f0ae,1411320.0828
6e33f0b1,1286363.95008
6e33f0b6,1443675.95383
6e33f0b8,1488638.46638
6e33f0bd,1008993.9004
6e33f0c2,1369228.36515
6e33f0c6,1273778.68069
6e33f0cc,1205307.07092
6e33f0d2,1305381.35835
6e33f0d4,1273484.74333
6e33f0d8,1134740.65631
6e33f0de,1430517.22967
6e33f0e3,1540801.53611
6e33f0e6,1487373.11572
6e33f0e8,1086641.26877
6e33f0ed,1418893.84642
6e33f0f2,1331529.69305
6e33f0f6,982339.805427
6e33f0fc,1184476.23253
6e33f102,1237755.3571
6e33f108,1308429.03556
6e33f10d,1401125.67867
6e33f113,1349223.65883
6e33f116,1474272.70808
6e33f11c,1497816.6551
6e33f122,1185659.11832
6e33f125,1000974.0326
6e33f12a,1533920.65505
6e33f12d,1287359.76025
6e33f133,1164812.8235
6e33f135,1196910.83073
6e33f13a,1244566.13065
6e33f13c,1542599.19567
6e33f13f,1459183.97893
6e33f144,1557696.85407
6e33f146,1031711.82963
6e33f14c,1284832.35124
6e33f14e,1392037.33725
6e33f153,1082220.62952
6e33f155,1382187.73713
6e33f15b,1342356.40391
6e33f160,1085543.11497
6e33f166,1467071.58265
6e33f16c,1404002.51089
6e33f16e,1234745.07678
6e33f172,993685.264454
6e33f175,1247419.89144
6e33f17b,1241212.47852
6e33f17e,1163914.48537
6e33f184,1371414.01933
6e33f188,1516416.41184
6e33f18b,1479306.87118
6e33f18d,1167098.51209
6e33f192,1324550.86942
6e33f197,1151777.39107
6e33f19c,824812.522204
6e33f19e,1255122.13053
6e33f1a3,1433765.07999
6e33f1a9,1224297.66088
6e33f1ab,1349726.6043
6e33f1ad,1419044.53659
6e33f1af,1313374.01941
6e33f1b4,1060564.16092
6e33f1ba,1220200.34666
6e33f1bd,1143804.26946
6e33f1c2,1243759.16624
6e33f1c4,1449982.60833
6e33f1c9,1112467.81614
6e33f1cf,1328136.13262
6e33f1d5,1500371.45939
6e33f1da,1235787.25245
6e33f1de,1394912.36694
6e33f1e1,1282900.55509
6e33f1e6,1150642.21821
6e33f1ea,1339332.34411
6e33f1ee,1240369.61373
6e33f1f0,964990.127136
6e33f1f6,1292469.73857
6e33f1f8,1171510.19484
6e33f1fc,1139975.46715
6e33f202,1292957.59129
6e33f208,1356975.01575
6e33f20d,1290730.84239
6e33f212,1445072.73009
6e33f215,1162190.71529
6e33f218,1447103.10517
6e33f21c,1442796.474
6e33f21e,1487598.87701
6e33f222,1389527.99443
6e33f225,1572527.76462
6e33f227,1476385.0557
6e33f22c,1427093.57559
6e33f22f,1573881.25387
6e33f233,1295020.31445
6e33f239,1202277.6008
6e33f23e,1180235.70244
6e33f242,1150676.09422
6e33f245,1496146.71807
6e33f247,1216381.46819
6e33f24d,1396697.5504
6e33f253,1155720.72593
6e33f255,1500626.81241
6e33f25a,1163268.96315
6e33f25f,1437427.68784
6e33f263,1489693.435
6e33f269,1220095.13718
6e33f26b,928640.867549
6e33f271,1250601.00998
6e33f273,1472568.67579
6e33f277,1113677.03511
6e33f27d,1519777.08744
6e33f283,1154970.15079
6e33f288,1190833.0911
6e33f28b,891152.977221
6e33f290,1449150.46713
6e33f296,1365380.44409
6e33f29c,1425067.95122
6e33f29f,1417248.63298
6e33f2a4,1344276.09676
6e33f2a7,1241508.72384
6e33f2ad,1086804.90563
6e33f2b0,1232097.7329
6e33f2b3,1485880.5645
6e33f2b9,1025808.7193
6e33f2bb,1421517.53534
6e33f2bd,1303226.89258
6e33f2c0,1399502.72901
6e33f2c2,1352800.60627
6e33f2c7,1068550.1173
6e33f2cc,1148677.32918
6e33f2d2,1474034.16679
6e33f2d6,1098230.1632
6e33f2dc,1260827.80693
6e33f2e0,1273629.08462
6e33f2e4,1432532.05217
6e33f2e7,1485922.15171
6e33f2e9,1448078.92836
6e33f2ef,1230745.90405
6e33f2f4,1430411.25291
6e33f2f7,1276220.21796
6e33f2fa,1476388.61587
6e33f2fc,996029.008978
6e33f302,1206992.5537
6e33f304,1481903.6879
6e33f307,1435271.94582
6e33f30d,1420011.65908
6e33f311,1298373.14465
6e33f315,1403647.46584
6e33f318,1317045.29708
6e33f31b,1490501.16781
6e33f321,1453236.82522
6e33f327,1398552.5326
6e33f32d,1427848.14955
6e33f332,1469939.64315
6e33f334,1334178.25061
6e33f338,1387773.95154
6e33f33d,1264410.63239
6e33f341,1558654.74416
6e33f346,1579722.66201
6e33f348,1417370.66647
6e33f34e,1346605.3679
6e33f351,1056478.78485
6e33f354,1353754.52547
6e33f356,1139810.94774
6e33f35c,1227248.40965
6e33f35f,1497214.22555
6e33f361,1101804.11892
6e33f366,1314419.62698
6e33f36c,1479393.94562
6e33f370,1358836.55196
6e33f374,1214636.93141
6e33f379,1424363.59551
6e33f37c,1325623.71653
6e33f37f,1334865.40662
6e33f385,1004023.66919
6e33f38a,1519511.79587
6e33f38c,1353269.32241
6e33f391,1375594.02651
6e33f396,1401846.12743
6e33f39c,1310217.39599
6e33f3a1,1020227.2518
6e33f3a6,1358141.98738
6e33f3a8,1269473.25756
6e33f3ac,1503865.41337
6e33f3b0,1442904.85929
6e33f3b2,1382567.45016
6e33f3b6,1485421.10264
6e33f3b8,1479050.51396
6e33f3bb,1110773.72475
6e33f3bd,1327845.46137
6e33f3c0,1340879.55311
6e33f3c4,1089137.54834
6e33f3c9,1341509.97783
6e33f3cb,1099175.34131
6e33f3ce,1104245.22977
6e33f3d2,1176639.63112
6e33f3d6,1053220.16414
6e33f3db,1277591.83166
6e33f3dd,1029432.96031
6e33f3e1,1402422.91203
6e33f3e3,1444978.35735
6e33f3e5,1267609.26068
6e33f3eb,1166843.64618
6e33f3ef,1556272.89331
6e33f3f1,1388527.98463
6e33f3f3,1135203.83802
6e33f3f9,1512954.91134
6e33f3fc,1194425.20265
6e33f3ff,1569030.71643
6e33f404,1161891.56175
6e33f407,1373378.17907
6e33f40b,1568630.83434
6e33f411,976832.511225
6e33f414,1478904.97257
6e33f41a,881523.371352
6e33f41c,1036536.09442
6e33f421,1080715.34836
6e33f425,1282868.07073
6e33f427,1206746.71401
6e33f42c,1587513.48189
6e33f42e,1461908.25302
6e33f431,1224996.94693
6e33f437,1298619.40891
6e33f43a,1315164.64439
6e33f440,1372466.27667
6e33f442,1095902.80018
6e33f445,1060115.70158
6e33f44b,1406572.09536
6e33f44e,1496087.40591
6e33f451,1279510.14308
6e33f456,1456236.6466
6e33f459,1410876.55309
6e33f45f,1424512.41422
6e33f461,1365646.76981
6e33f463,1419846.69388
6e33f465,1298857.10066
6e33f468,1311751.26757
6e33f46e,1173202.88115
6e33f470,1321141.1515
6e33f473,1437543.964
6e33f476,1481329.71861
6e33f479,1417788.5768
6e33f47b,1142777.31735
6e33f47d,1368734.69175
6e33f481,1406847.07939
6e33f483,1283003.24319
6e33f485,1271329.98747
6e33f48a,1151056.06141
6e33f48d,1205589.70839
6e33f490,1420237.65425
6e33f496,1416529.82259
6e33f49c,1192597.87584
6e33f49e,1396719.01869
6e33f4a0,1531938.05227
6e33f4a5,1127593.12255
6e33f4a8,1398610.55008
6e33f4ae,1011808.4569
6e33f4b3,1089825.68172
6e33f4b9,1443628.60379
6e33f4bd,1302673.47216
6e33f4bf,804792.534253
6e33f4c3,1299848.89286
6e33f4c7,1343209.50913
6e33f4ca,994083.584434
6e33f4cc,1339732.42588
6e33f4d0,1274164.35916
6e33f4d3,1609252.16098
6e33f4d5,954158.589715
6e33f4da,1223075.24556
6e33f4dc,1456733.66662
6e33f4de,1240414.52996
6e33f4e4,1069653.01742
6e33f4ea,1481704.8404
6e33f4ec,1401835.81413
6e33f4f2,1270653.95014
6e33f4f8,1283256.20351
6e33f4fc,1237587.75482
6e33f502,1030046.3018
6e33f508,1272075.66261
6e33f50b,1277288.56709
6e33f511,1195778.97057
6e33f517,1277920.63553
6e33f51b,1213509.05329
6e33f51f,1447763.03686
6e33f524,1187289.94486
6e33f527,1176347.79441
6e33f52a,1424637.54882
6e33f52c,1475883.44043
6e33f531,1143024.01022
6e33f537,1225092.28618
6e33f53c,1363574.22863
6e33f53f,1298353.0423
6e33f541,1278034.3742
6e33f543,1377203.51124
6e33f547,1350144.1933
6e33f54c,1552734.68553
6e33f550,1424630.92357
6e33f552,1396884.54239
6e33f556,1402574.78608
6e33f55c,1434519.80827
6e33f560,1513581.14154
6e33f563,1120596.34963
6e33f565,1330676.93858
6e33f56b,1531779.57172
6e33f56e,1338145.44743
6e33f570,1210582.20271
6e33f574,1547012.32257
6e33f579,1150545.82759
6e33f57f,1275968.20246
6e33f581,1361115.95839
6e33f587,1156064.34199
6e33f58d,1433164.1754
6e33f593,1184753.01587
6e33f599,1442937.75386
6e33f59b,1178674.95501
6e33f59e,1122713.99761
6e33f5a4,1533359.57172
6e33f5a8,1210209.25582
6e33f5ac,1214596.62644
6e33f5b1,1486067.35743
6e33f5b5,1497130.80639
6e33f5b8,1250515.11923
6e33f5be,1051024.42968
6e33f5c3,956075.630953
6e33f5c8,1493700.95275
6e33f5cd,1224027.62817
6e33f5d1,1285391.90018
6e33f5d4,1293231.12454
6e33f5d7,1491385.97733
6e33f5d9,1301401.51544
6e33f5de,1402665.43715
6e33f5e0,1390806.63507
6e33f5e5,1351520.7693
6e33f5e7,1411047.87623
6e33f5eb,1257355.85128
6e33f5f1,1403549.31261
6e33f5f6,1379089.25304
6e33f5fc,1459067.27023
6e33f5ff,1053980.64198
6e33f601,1479424.7777
6e33f606,1227039.6895
6e33f608,1364691.59162
6e33f60e,890846.327595
6e33f612,1130395.94924
6e33f615,1364997.1803
6e33f61b,1374907.62317
6e33f61d,1062033.00435
6e33f620,1072338.14192
6e33f625,1203025.04009
6e33f628,1189988.89402
6e33f62b,1401956.6126
6e33f62d,1132186.91021
6e33f630,1561282.78353
6e33f636,1220424.51228
6e33f63a,1284210.78783
6e33f63c,1360925.60026
6e33f63e,1378740.47964
6e33f640,1234528.82945
6e33f642,1456184.9306
6e33f648,1255663.51614
6e33f64a,1127752.66199
6e33f64d,1496133.78669
6e33f651,1266433.77288
6e33f655,1226171.68081
6e33f659,1267444.08236
6e33f65c,1441438.08008
6e33f662,1357523.32935
6e33f664,1488327.3872
6e33f666,1420046.34722
6e33f669,1264263.01951
6e33f66c,1284153.49478
6e33f670,1015383.214
6e33f674,1342365.11131
6e33f679,1480556.94423
6e33f67c,1464653.6959
6e33f67e,1123737.50132
6e33f681,1426927.59345
6e33f684,1500543.42607
6e33f689,1246654.99922
6e33f68f,1482811.41885
6e33f691,1361779.24029
6e33f693,1258628.91734
6e33f699,1134486.43037
6e33f69c,1460500.2833
6e33f6a0,1024632.39896
6e33f6a6,1045692.48424
6e33f6a8,1578367.71335
6e33f6ae,1081939.96733
6e33f6b3,1080087.7294
6e33f6b6,910806.695979
6e33f6b9,1283138.45135
6e33f6bf,1484777.12959
6e33f6c3,1468775.31457
6e33f6c8,1533176.56932
6e33f6cb,1047647.7368
6e33f6cd,1416760.82435
6e33f6d0,1210528.00706
6e33f6d3,1350296.43057
6e33f6d7,1177289.31162
6e33f6dd,1390040.95522
6e33f6e2,1407762.12323
6e33f6e6,1185740.03464
6e33f6e9,1444071.88138
6e33f6ef,1227113.44982
6e33f6f2,1207096.11723
6e33f6f7,1232415.35872
6e33f6fc,1085394.67438
6e33f701,1301499.7067
6e33f704,1183575.16327
6e33f709,1400069.52851
6e33f70d,1174518.32459
6e33f712,1356305.8003
6e33f714,1305862.13202
6e33f718,1256152.93565
6e33f71c,1546818.78502
6e33f71e,1334198.29281
6e33f724,1344748.93287
6e33f729,1484033.98344
6e33f72b,1392224.69782
6e33f72e,1428385.97516
6e33f730,1456851.87069
6e33f735,1374591.68021
6e33f738,1248989.92445
6e33f73a,1391477.33782
6e33f740,1374540.32514
6e33f743,1350152.77601
6e33f747,1158030.10923
6e33f74d,1051183.98899
6e33f750,1223984.96061
6e33f755,1287001.26529
6e33f758,1505480.64897
6e33f75a,1277569.76151
6e33f75d,1405098.37744
6e33f761,1246910.20185
6e33f763,1510524.12708
6e33f767,1302178.40948
6e33f76c,1396994.33516
6e33f76f,1436823.25844
6e33f771,1558029.9609
6e33f773,1133258.59776
6e33f775,1095909.83749
6e33f779,1364599.05882
6e33f77b,1283230.04979
6e33f781,1510616.61308
6e33f785,1326036.33467
6e33f787,1360548.94014
6e33f78b,1179828.45619
6e33f78e,1455570.97105
6e33f790,1349750.1003
6e33f793,1590938.14555
6e33f797,1355781.61787
6e33f79a,1131826.13044
6e33f79f,1370424.0897
6e33f7a2,1339087.65259
6e33f7a6,1284894.78337
6e33f7a8,1583748.63414
6e33f7ad,1412646.77951
6e33f7b0,1459604.66927
6e33f7b3,1309571.1381
6e33f7b5,1435234.31189
6e33f7b7,1264216.90465
6e33f7bc,1375881.14633
6e33f7c1,1265430.33179
6e33f7c5,1526014.14409
6e33f7c7,1297857.53782
6e33f7cc,1421439.41271
6e33f7d0,1270225.11394
6e33f7d2,1113392.84425
6e33f7d4,1434829.67365
6e33f7da,1155830.08701
6e33f7df,1631619.18763
6e33f7e4,1200979.28671
6e33f7e9,1342359.92841
6e33f7ec,1050375.18919
6e33f7f0,1406370.80317
6e33f7f4,1339824.32623
6e33f7f8,1020195.18399
6e33f7fa,1281214.96769
6e33f7fd,1285264.51683
6e33f802,1064933.077
6e33f804,1557481.7788
6e33f808,1394356.18232
6e33f80d,1196720.80358
6e33f812,1482562.31626
6e33f814,1533273.86317
6e33f816,1388981.53971
6e33f81a,1411133.76327
6e33f81e,1257844.7312
6e33f824,1354230.57756
6e33f828,1147405.93345
6e33f82b,1411233.81676
6e33f82e,1529354.59464
6e33f830,1444714.35213
6e33f835,1000397.76234
6e33f83b,1327177.73374
6e33f840,1332335.54171
6e33f843,1037751.02253
6e33f848,1435189.12624
6e33f84e,1291761.57809
6e33f854,1298448.38688
6e33f85a,1483558.53192
6e33f85d,1073713.17885
6e33f860,1526596.86923
6e33f864,1524015.60952
6e33f868,1166394.95832
6e33f86d,1396189.03825
6e33f872,1405293.5105
6e33f875,1546867.8199
6e33f877,1407242.75007
6e33f87a,1183116.86281
6e33f87c,1401869.29989
6e33f87f,1426567.14682
6e33f885,1410420.00138
6e33f887,1057433.25166
6e33f88b,1304975.69352
6e33f88f,1464389.34961
6e33f891,1406625.50045
6e33f896,1280243.43414
6e33f899,1385085.88305
6e33f89b,1223314.05373
6e33f8a0,1314868.13988
6e33f8a5,1402448.47496
6e33f8a9,1030186.87744
6e33f8ac,1413721.74663
6e33f8b1,1429136.9004
6e33f8b4,1270346.91946
6e33f8b7,1609946.95844
6e33f8bc,1234093.13287
6e33f8c1,1266563.52512
6e33f8c3,1362119.62375
6e33f8c6,1497291.8333
6e33f8cc,1643869.55924
6e33f8d2,1144587.82189
6e33f8d7,1520374.8111
6e33f8da,1363254.27403
6e33f8df,1349108.00628
6e33f8e2,1525399.44522
6e33f8e4,1368427.68683
6e33f8ea,1461479.83756
6e33f8f0,1424194.56913
6e33f8f3,1408925.10613
6e33f8f7,1353825.61241
6e33f8f9,1439614.77326
6e33f8fb,1181885.83597
6e33f8fe,1318026.62132
6e33f902,1142016.24974
6e33f906,1513616.30728
6e33f90c,1511840.77635
6e33f90e,1263278.56567
6e33f914,1300440.22937
6e33f918,1537982.79761
6e33f91d,1454732.08197
6e33f921,1163806.80601
6e33f923,1503265.85071
6e33f926,847717.457812
6e33f92c,1529370.85866
6e33f930,1444431.39166
6e33f934,1379553.25163
6e33f936,1249192.98656
6e33f93a,1364125.62945
6e33f93e,1532993.7952
6e33f942,1403443.81192
6e33f945,1373464.81655
6e33f949,1302373.61483
6e33f94f,1491540.85277
6e33f952,1217246.17637
6e33f957,1005650.71495
6e33f95d,1483539.37056
6e33f960,895364.962324
6e33f964,1271731.50039
6e33f96a,1303959.79757
6e33f970,1282600.90595
6e33f974,1461808.42411
6e33f979,1505253.04494
6e33f97d,1415557.13309
6e33f983,1409474.19599
6e33f985,1419535.67217
6e33f98b,940544.2908
6e33f991,1445967.50307
6e33f997,1212221.60075
6e33f99a,1492354.54974
6e33f99f,1159585.94269
6e33f9a2,1636204.62362
6e33f9a7,1491214.37165
6e33f9a9,1215297.73686
6e33f9ae,1177420.19231
6e33f9b1,1328198.83671
6e33f9b6,1469251.84745
6e33f9bc,1489562.7297
6e33f9bf,1409607.7837
6e33f9c1,1291649.4808
6e33f9c5,1139793.60266
6e33f9c9,1305161.07204
6e33f9ce,1301484.8441
6e33f9d0,1546260.68957
6e33f9d5,1125924.74008
6e33f9d9,1256994.4442
6e33f9de,1431508.87473
6e33f9e1,1201405.96433
6e33f9e6,1515739.76218
6e33f9ea,1445001.47835
6e33f9ee,1319064.45416
6e33f9f0,1247552.07709
6e33f9f2,1326906.39502
6e33f9f4,1454330.27177
6e33f9f6,1276255.85852
6e33f9fb,1342244.63641
6e33f9fe,1292908.08933
6e33fa01,1394705.22171
6e33fa06,1458237.57604
6e33fa0c,1136070.08386
6e33fa11,1390750.42452
6e33fa16,1130301.8552
6e33fa18,1470445.19191
6e33fa1d,1453005.79785
6e33fa21,1262386.6749
6e33fa27,1381325.84109
6e33fa2a,1396860.00579
6e33fa2c,1066567.52189
6e33fa31,1219223.6877
6e33fa33,1436639.98244
6e33fa37,1572244.19339
6e33fa39,1498767.31764
6e33fa3b,1100783.81197
6e33fa41,1379423.90421
6e33fa44,1426423.13404
6e33fa47,1096050.76244
6e33fa4a,1283184.44146
6e33fa4c,1316166.2994
6e33fa4f,1194302.29289
6e33fa53,1039887.0492
6e33fa58,1053624.42748
6e33fa5b,1051889.95591
6e33fa5f,1158614.98804
6e33fa62,1290510.53945
6e33fa67,1308048.318
6e33fa6b,1157486.85283
6e33fa6f,1018432.51298
6e33fa72,1176968.30779
6e33fa75,1399832.62125
6e33fa78,1446650.41721
6e33fa7a,1354135.95232
6e33fa7f,1341135.62607
6e33fa82,1377375.24554
6e33fa87,1440273.76516
6e33fa8a,1519023.5355
6e33fa8d,1277910.83358
6e33fa93,1304350.19594
6e33fa97,1486063.75089
6e33fa9d,1511390.43339
6e33fa9f,1447250.15821
6e33faa2,1405560.71316
6e33faa6,1488716.73652
6e33faaa,1011340.80841
6e33fab0,1420782.07226
6e33fab4,1376991.07938
6e33fab9,1481350.77691
6e33fabb,1548245.12603
6e33fac0,1356685.21109
6e33fac3,1019861.8061
6e33fac9,1202838.40598
6e33facb,1105230.1341
6e33face,1418568.63061
6e33fad2,1429520.26138
6e33fad6,1339170.31277
6e33fad8,1410657.37034
6e33fadc,1325077.2937
6e33fae0,1325493.75923
6e33fae5,1262192.94518
6e33fae8,1566985.92919
6e33faeb,1189464.93587
6e33faf1,1344949.93483
6e33faf6,882150.019577
6e33faf8,1320785.41983
6e33fafe,1066353.35646
6e33fb02,1295136.9053
6e33fb06,1313595.28416
6e33fb0c,723837.474093
6e33fb0e,1380942.34161
6e33fb14,1260273.53742
6e33fb19,1455682.63757
6e33fb1c,1347293.35245
6e33fb20,1489004.11902
6e33fb24,1346421.96353
6e33fb28,1466496.07303
6e33fb2e,1242812.97564
6e33fb34,1220654.93273
6e33fb39,1122404.73253
6e33fb3c,1169591.91569
6e33fb40,1196873.31558
6e33fb46,1130923.34204
6e33fb4a,1389725.50228
6e33fb4c,1624942.89229
6e33fb4e,1166545.74265
6e33fb50,1393140.63699
6e33fb54,1298170.00815
6e33fb5a,1431138.91216
6e33fb5d,977922.182125
6e33fb5f,871534.99777
6e33fb62,1426447.63684
6e33fb67,1391517.62137
6e33fb6c,1468545.09779
6e33fb70,1463805.40426
6e33fb73,1389804.22677
6e33fb77,1329987.18395
6e33fb7d,1253647.14099
6e33fb83,1103198.03358
6e33fb89,1158443.23594
6e33fb8d,1387009.88288
6e33fb93,1706999.52063
6e33fb95,1348996.90573
6e33fb97,1265548.60017
6e33fb9c,1423062.02654
6e33fba1,1521131.16971
6e33fba3,947892.018882
6e33fba6,1505378.4017
6e33fba8,1373927.88102
6e33fbae,1212158.02045
6e33fbb3,1457915.58145
6e33fbb7,1414204.30294
6e33fbba,1265368.71374
6e33fbbf,1377376.36847
6e33fbc3,1316588.03667
6e33fbc6,1361498.3401
6e33fbcb,1198630.83341
6e33fbcd,1401816.77302
6e33fbd0,1272177.25255
6e33fbd4,1437279.99729
6e33fbd7,1454998.16442
6e33fbdb,1185288.52156
6e33fbdd,1025884.93847
6e33fbe3,961797.312073
6e33fbe8,952616.878185
6e33fbea,822290.400957
6e33fbee,1379568.40864
6e33fbf0,1227337.95242
6e33fbf3,1349688.07599
6e33fbf7,857546.277243
6e33fbf9,1498579.32283
6e33fbfe,1299288.25198
6e33fc04,1459485.01872
6e33fc08,1450785.95958
6e33fc0d,1284598.76904
6e33fc10,1406134.22195
6e33fc14,935915.766862
6e33fc18,1521474.71671
6e33fc1d,1292860.72717
6e33fc22,1116534.05306
6e33fc27,1507059.40221
6e33fc2d,1171708.28019
6e33fc33,1454923.17489
6e33fc36,1352270.75036
6e33fc3b,1559516.82649
6e33fc3f,1315019.12006
6e33fc41,1436538.19145
6e33fc46,1269417.23421
6e33fc4b,1282649.97342
6e33fc50,984004.647058
6e33fc52,1532309.10192
6e33fc57,1388868.41789
6e33fc5d,895149.783759
6e33fc63,1544620.98651
6e33fc65,1573837.46516
6e33fc6b,1435875.80227
6e33fc71,1312555.6192
6e33fc74,887251.56351
6e33fc76,1430505.50119
6e33fc7b,1084636.2802
6e33fc81,1047751.5035
6e33fc86,1221791.81068
6e33fc88,1454877.36229
6e33fc8c,1363023.76915
6e33fc8e,1058037.71443
6e33fc92,1346525.28826
6e33fc96,1078700.59596
6e33fc9c,1385242.24769
6e33fc9f,1483539.80621
6e33fca5,1434720.80243
6e33fcab,1174005.60016
6e33fcb0,1363472.596
6e33fcb6,1159962.30772
6e33fcb8,1558247.6217
6e33fcbc,1268062.22454
6e33fcc1,1328444.13608
6e33fcc5,1401393.07598
6e33fcc8,1516836.38547
6e33fccb,1449081.89904
6e33fccf,1411875.78461
6e33fcd3,1429860.54699
6e33fcd9,1352278.26714
6e33fcdc,1233842.16153
6e33fce0,1231476.85278
6e33fce3,1381583.01006
6e33fce9,1343720.74971
6e33fcef,1477013.32028
6e33fcf2,1109257.415
6e33fcf5,1360778.11044
6e33fcf7,1138869.16434
6e33fcfd,1344886.97755
6e33fd03,1505038.55195
6e33fd09,1311978.68951
6e33fd0d,1252800.17719
6e33fd0f,1097241.35827
6e33fd13,1127312.29918
6e33fd17,1277344.00125
6e33fd1b,902947.445123
6e33fd1e,1270460.58513
6e33fd20,1290937.08218
6e33fd23,1444450.2802
6e33fd27,1381743.94275
6e33fd2c,1236835.26187
6e33fd30,1159208.23209
6e33fd34,1545904.38508
6e33fd39,1265774.1787
6e33fd3b,1161337.66021
6e33fd3d,1095551.81401
6e33fd41,1362331.54215
6e33fd43,1252682.47584
6e33fd49,1128133.86573
6e33fd4c,1280109.96391
6e33fd51,1449690.81551
6e33fd57,953882.254749
6e33fd59,1084477.84081
6e33fd5c,1264307.45755
6e33fd62,1428669.9432
6e33fd67,1418861.0345
6e33fd69,1434313.42045
6e33fd6c,1295536.19924
6e33fd70,1271576.7563
6e33fd74,1095292.62913
6e33fd79,1433454.54376
6e33fd7b,1110098.44689
6e33fd7d,1339099.71126
6e33fd81,1232203.14102
6e33fd85,1212892.30233
6e33fd87,1433157.14526
6e33fd89,1042106.43003
6e33fd8e,1483544.05044
6e33fd90,1119576.03629
6e33fd94,1281836.96914
6e33fd99,1157638.57188
6e33fd9c,1072761.21882
6e33fd9f,1403899.5855
6e33fda2,1314118.83494
6e33fda8,1251042.14293
6e33fdac,1423965.31314
6e33fdb1,1193081.12716
6e33fdb7,1526514.91901
6e33fdba,1363805.29931
6e33fdc0,1450523.81303
6e33fdc2,1430538.73689
6e33fdc6,1286900.58561
6e33fdcc,1290820.87742
6e33fdd2,1546782.19454
6e33fdd4,1431561.02301
6e33fdda,1413718.96632
6e33fddc,1576981.84505
6e33fddf,1312094.25174
6e33fde1,1337165.21576
6e33fde7,1419154.40327
6e33fdeb,1440590.59649
6e33fdf1,1114483.15715
6e33fdf3,1440613.27921
6e33fdf5,1085887.62845
6e33fdf7,1481749.13115
6e33fdfa,1301992.04471
6e33fdfc,1269286.56601
6e33fdff,1281393.66221
6e33fe04,1352569.71356
6e33fe07,1167717.33106
6e33fe0a,1318994.21804
6e33fe10,1146658.0865
6e33fe14,1450574.07556
6e33fe1a,1466922.46596
6e33fe1d,1254016.74122
6e33fe1f,1035333.38301
6e33fe21,1438834.32148
6e33fe27,1417970.72127
6e33fe2d,1289129.11171
6e33fe2f,1362717.98926
6e33fe32,1144507.24333
6e33fe36,1358613.71537
6e33fe38,1419097.74805
6e33fe3c,1464480.79381
6e33fe42,1350907.00524
6e33fe46,1526574.63354
6e33fe49,1423705.37643
6e33fe4f,1331902.34886
6e33fe51,1348305.65333
6e33fe53,1432068.04951
6e33fe55,1303361.43382
6e33fe59,1206133.86605
6e33fe5f,1311563.64744
6e33fe65,1334515.1482
6e33fe6a,901666.355685
6e33fe6e,1417989.33944
6e33fe70,1477806.39674
6e33fe76,1397038.13081
6e33fe78,1159198.40587
6e33fe7e,985531.844356
6e33fe80,1297097.58322
6e33fe84,1226398.05967
6e33fe86,1227793.72592
6e33fe88,1003885.74975
6e33fe8c,1065645.74253
6e33fe8f,1281754.25519
6e33fe91,1384921.2279
6e33fe97,1423531.88192
6e33fe9a,1481893.29467
6e33fe9d,1401609.29976
6e33fea2,1299922.75419
6e33fea6,1253745.63057
6e33feab,1454685.67582
6e33feae,1339884.07284
6e33feb0,1490268.34378
6e33feb3,1348126.54714
