Capital,DOCK,Date Built M,Date Built Y,Date Priced M,Date Priced Y,GARDEN SPACE,Guarding Tower,House ID,Knights house,Location,Meridian1,Meridian2,Renovation,River,Royal Market,Time1,Time2,bathrooms,bedrooms,blessings,dining rooms,farm,pay,sorcerer,tree
52.202619,65.846713,4,1606,7,1607,1,239.53928,6e339eb2,62.267528,The Mountains,0,0,0,21.893619,30.704296,3.51,7.14,4,2,108,2,0,1,0,1
67.714251,80.556628,12,1601,5,1607,0,64.954084,6e339ec7,77.94461,King's Landing,0,1,0,10.222034,4.660925,6.32,1.2,4,4,92,4,2,0,0,1
0.112024,0,1,1605,10,1607,1,152.059509,6e339ecc,10.612179,King's Landing,0,1,1,20.049284,14.231405,8.55,2.5,4,4,160,4,1,0,0,0
42.07813,32.648024,12,1604,1,1607,0,0,6e339ed4,52.75266,Servant's Premises,1,0,0,2.055715,84.400208,5.49,9.46,2,4,118,4,1,0,0,0
83.251541,9.683156,4,1605,10,1607,0,95.794783,6e339ed8,93.71358,Servant's Premises,0,0,0,17.32545,0,11.25,3.59,2,4,77,2,2,0,0,1
27.335859,31.752295,11,1606,2,1611,0,16.32122,6e339eed,38.19279,The Mountains,0,1,0,16.164609,11.677238,10.55,4.1,3,2,133,4,1,0,0,1
71.267449,40.460019,9,1602,2,1609,0,90.141644,6e339ef1,81.599592,Cursed Land,0,1,0,29.076875,102.730452,11.15,8.26,4,2,89,2,1,0,0,1
111.52467,34.588249,12,1602,11,1610,0,87.901498,6e339efa,121.930665,Cursed Land,0,0,0,26.306422,62.909505,5.31,9.4,0,4,48,0,1,0,0,1
21.084037,83.228771,5,1602,6,1612,0,34.191152,6e339f02,31.955099,The Mountains,1,0,0,89.289072,34.148044,8.36,9.41,2,2,139,3,1,0,1,0
115.858101,13.629749,8,1603,12,1608,0,261.591206,6e339f0c,126.855636,The Mountains,0,1,0,11.832783,33.394405,5.1,2.31,2,3,44,3,2,0,0,1
29.142004,28.927041,5,1601,11,1612,0,51.380328,6e339f12,39.972151,No Location,1,1,1,14.131509,0,3.55,1.47,4,3,131,3,1,0,0,1
40.771179,25.642761,6,1605,6,1611,0,182.23335,6e339f18,51.374311,Cursed Land,0,0,0,53.277363,29.943205,6.39,4.14,3,3,119,4,2,0,0,0
57.403133,1.14752,5,1601,11,1608,0,129.843592,6e339f1a,67.582167,King's Landing,0,0,1,54.119637,86.75649,4.29,10.3,4,0,103,3,1,0,0,1
95.581099,43.641574,3,1605,10,1610,0,157.160084,6e339f2e,106.286626,No Location,0,0,0,76.265909,0,1.25,8.15,2,2,64,2,1,0,0,1
41.702188,57.632938,1,1600,9,1610,0,112.077379,6e339f31,52.23601,No Location,0,0,0,5.869132,89.676341,8.51,3.28,2,4,118,0,1,0,0,1
0,21.827429,2,1606,2,1607,0,79.954019,6e339f49,0,King's Landing,1,0,0,41.554444,41.181055,12.44,6.28,2,4,74,2,1,0,0,1
85.531298,8.047749,4,1604,2,1611,0,65.675628,6e339f4f,96.343384,The Mountains,1,1,1,19.100801,53.870199,11.45,9.23,0,3,74,2,1,0,1,0
62.406682,8.467342,2,1601,6,1608,0,115.519904,6e339f59,73.222524,No Location,1,0,0,3.967684,9.16707,8.56,8.29,3,3,98,4,1,0,0,1
76.887999,47.563585,12,1606,10,1607,0,116.509698,6e339f61,87.522237,The Mountains,0,1,0,62.45766,0,5.47,2.24,0,3,83,2,1,0,1,1
10.674491,5.301466,9,1604,6,1607,0,40.938999,6e339f6c,21.087773,The Mountains,0,1,0,39.301479,70.369316,6.41,9.12,4,2,149,4,1,0,0,1
63.668099,121.920121,1,1600,6,1608,0,187.78369,6e339f77,74.138174,Servant's Premises,0,1,0,72.847788,52.689582,10.19,8.4,3,3,96,2,1,0,0,1
11.60141,157.658673,4,1604,8,1608,0,129.773118,6e339f7b,22.54572,King's Landing,1,1,0,39.605401,41.034435,10.43,5.35,4,3,148,2,1,0,0,1
3.95102,6.63117,10,1606,4,1610,1,1.683053,6e339f91,14.883602,The Mountains,0,1,0,25.687347,11.780964,12.48,5.25,2,3,156,0,0,1,0,1
31.570585,40.632083,1,1602,9,1609,0,179.567395,6e339faf,41.82687,The Mountains,0,1,0,43.100167,1.153411,5.52,1.36,4,4,128,2,1,0,0,1
87.356941,4.73092,11,1603,12,1609,0,20.940516,6e339fba,98.288724,The Mountains,0,1,0,10.015425,97.304152,5.49,4.43,3,4,73,2,1,0,0,1
0,74.52428,4,1601,2,1611,0,238.571628,6e339fda,0,Servant's Premises,1,1,0,10.564373,40.691225,5.32,3.59,2,3,74,4,2,0,0,1
6.098451,0,3,1605,12,1608,0,169.725507,6e339fe5,16.440143,The Mountains,0,1,0,15.358119,5.42318,11.23,8.26,3,4,154,3,2,0,0,1
10.956953,65.515368,10,1600,6,1607,0,176.157218,6e339fe8,21.822285,No Location,0,1,0,49.049267,38.337244,10.22,3.44,4,3,149,4,1,0,0,1
142.367291,19.296622,5,1604,3,1609,1,216.870931,6e339ff0,153.24778,The Mountains,1,1,0,4.004055,124.135161,11.42,1.58,2,2,18,4,0,1,0,1
25.416734,11.694206,2,1604,5,1610,0,124.4422,6e33a010,36.168522,No Location,0,1,0,42.414725,59.278354,12.51,9.42,4,4,135,4,2,0,0,1
120.453786,14.312477,8,1604,4,1611,1,13.763615,6e33a02d,130.798964,The Mountains,1,1,0,31.257211,29.449485,1.27,4.36,3,2,40,3,0,1,0,1
27.550476,7.630838,1,1604,9,1612,0,126.049209,6e33a035,38.444477,The Mountains,0,1,0,11.356002,31.005961,8.43,4.31,2,3,132,3,2,0,0,1
39.415928,55.491292,1,1600,9,1612,1,56.825387,6e33a039,49.859367,King's Landing,0,1,0,28.764475,86.983749,7.55,3.32,2,2,121,4,0,1,0,1
40.676973,39.5137,5,1605,6,1610,0,8.853761,6e33a03f,51.582847,The Mountains,0,0,0,30.689474,53.159423,2.18,1.3,3,3,119,3,2,0,0,1
68.56086,47.935875,3,1602,6,1610,0,103.623384,6e33a05b,78.90849,No Location,0,1,1,28.085738,77.996579,8.14,1.53,2,2,91,3,1,0,0,1
14.650683,18.132664,3,1606,11,1610,1,173.441927,6e33a067,25.627259,The Mountains,1,1,0,43.337503,79.415247,4.44,5.4,2,2,145,0,1,0,0,1
17.797225,9.485937,10,1606,8,1609,0,158.521315,6e33a070,28.107602,The Mountains,0,1,0,23.619757,58.605707,3.58,8.29,4,3,142,2,1,0,0,0
17.737718,69.524929,10,1606,11,1609,0,41.46289,6e33a074,28.491362,Cursed Land,0,1,0,38.0878,95.370714,10.31,10.58,4,3,142,4,1,0,1,0
11.491862,21.299012,1,1606,3,1611,0,24.094355,6e33a076,21.546048,The Mountains,0,1,1,53.277219,25.528271,2.14,7.27,4,4,149,2,1,0,1,0
2.360086,27.542628,3,1606,4,1612,0,186.813603,6e33a088,13.007878,King's Landing,0,0,0,7.214795,11.619998,8.53,7.33,4,4,158,3,1,0,0,0
19.8856,87.897952,1,1601,12,1609,0,29.55814,6e33a08d,30.581236,The Mountains,1,0,0,16.904421,4.020656,9.12,3.56,3,0,140,3,1,0,0,1
1.502713,71.362259,2,1604,1,1607,0,169.194297,6e33a098,12.330404,King's Landing,1,0,0,12.30509,16.579111,4.37,4.55,3,4,158,3,1,0,0,1
11.544831,0,9,1603,11,1607,0,162.646807,6e33a0a9,21.66318,The Mountains,0,1,0,0.0176,75.010619,9.34,7.33,2,4,148,3,1,0,0,1
18.467889,15.316714,9,1601,4,1610,0,37.780115,6e33a0b6,28.647507,King's Landing,0,1,0,2.004007,47.568169,12.45,2.46,3,2,142,3,1,0,0,1
14.312697,35.463898,2,1606,12,1610,0,114.411188,6e33a0cb,24.329528,No Location,1,0,0,42.287336,14.279445,2.1,7.35,3,4,146,3,1,0,0,1
21.852551,42.352222,5,1601,2,1612,0,194.654384,6e33a0cf,31.85457,The Mountains,1,1,0,23.857459,23.553367,2.4,12.51,3,3,138,2,2,0,0,1
21.744111,27.399947,8,1602,10,1609,0,80.682325,6e33a0d4,32.352999,King's Landing,1,1,0,0.128137,39.169105,7.45,4.27,0,4,138,3,1,0,1,0
34.211255,71.690324,2,1606,12,1609,0,154.814949,6e33a0d9,44.401987,King's Landing,0,1,0,14.390305,0,5.11,7.19,2,4,126,2,1,0,0,1
0.531613,132.593451,11,1600,3,1610,1,52.862441,6e33a0f3,10.716064,No Location,1,1,1,17.104932,1.740046,12.58,5.36,3,4,159,3,0,1,0,1
36.770546,46.642967,10,1603,4,1608,1,2.015316,6e33a0f8,47.762623,The Mountains,0,0,0,19.768024,18.822528,2.47,10.35,3,3,123,4,1,0,0,1
8.819198,34.883401,4,1606,1,1611,0,56.792107,6e33a100,19.593584,Servant's Premises,0,1,1,12.266013,0,5.28,12.44,4,4,151,3,2,0,0,1
88.539696,13.486382,2,1606,7,1611,1,185.418746,6e33a108,98.594527,Cursed Land,1,1,0,42.721575,36.813954,8.35,7.35,3,3,71,0,2,0,0,1
20.092195,19.92901,1,1605,2,1610,0,88.333722,6e33a10c,30.242482,The Mountains,1,1,0,19.546933,109.972288,2.34,11.29,3,3,140,2,2,0,0,1
10.373013,0,6,1606,2,1609,0,227.10236,6e33a111,20.82722,The Mountains,0,1,0,14.588218,0,3.21,8.59,3,2,150,2,1,0,0,0
32.18637,131.984542,8,1602,3,1612,0,176.560837,6e33a117,42.258808,King's Landing,1,0,0,1.543461,32.772806,11.38,4.25,0,0,128,3,1,0,1,0
20.522136,0,12,1603,3,1607,0,186.166937,6e33a12a,30.932906,King's Landing,1,1,0,44.58474,0,2.4,1.53,2,4,139,4,2,0,0,0
26.021825,78.756879,1,1604,1,1611,0,73.266265,6e33a130,36.21193,The Mountains,0,0,1,45.076128,43.332078,5.53,1.37,2,2,134,2,2,0,1,0
13.493639,11.562825,4,1605,5,1608,0,15.653611,6e33a133,23.961379,The Mountains,0,1,1,43.573634,0,8.1,5.34,3,4,147,2,1,0,0,1
16.916739,37.983969,6,1605,10,1611,1,174.060048,6e33a138,27.417282,The Mountains,1,1,0,45.722549,34.818698,9.52,1.45,4,4,143,2,1,0,0,1
33.287014,101.621253,1,1603,8,1611,0,59.150038,6e33a14e,44.178525,King's Landing,1,1,0,2.792093,114.279795,7.26,9.32,3,3,127,2,1,0,0,1
75.518165,39.140127,10,1602,3,1608,0,17.665614,6e33a164,86.01493,The Mountains,1,1,0,9.621734,107.377821,12.54,5.54,3,3,84,2,2,0,0,0
81.05877,18.675117,11,1601,7,1610,0,106.922738,6e33a168,91.623825,King's Landing,0,1,0,47.462641,37.444947,12.3,10.47,4,2,79,2,1,0,0,1
85.521974,70.437982,10,1602,6,1610,0,202.013675,6e33a16a,96.269996,The Mountains,0,0,0,26.904782,66.585586,4.42,9.29,3,4,74,3,1,0,0,1
61.083925,0,2,1601,4,1611,0,212.659941,6e33a174,71.123655,King's Landing,1,1,0,10.528979,6.233356,5.2,11.38,4,3,99,2,2,0,0,1
101.609156,57.551948,8,1602,12,1607,1,148.818441,6e33a17a,112.338257,Servant's Premises,0,1,1,0.685435,46.925752,9.24,11.1,4,3,58,3,1,0,1,0
117.311245,37.413845,6,1602,11,1607,1,122.962395,6e33a17f,127.895659,King's Landing,1,0,0,34.829473,0,5.35,6.58,3,0,43,3,0,1,1,0
90.289383,42.49872,3,1603,8,1609,1,178.380759,6e33a18b,100.816122,The Mountains,1,0,0,29.539736,8.85494,6.21,5.3,2,3,70,4,1,0,0,0
88.76807,23.582553,5,1606,6,1611,0,103.215388,6e33a193,99.688497,Cursed Land,1,1,0,5.745836,55.234112,2.42,3.49,3,3,71,4,2,0,1,1
3.771387,28.249973,2,1604,2,1607,0,5.585654,6e33a19e,14.331404,The Mountains,0,0,0,11.596215,104.21181,3.1,1.24,2,3,156,3,2,0,0,0
52.385628,3.133503,6,1603,1,1609,0,203.679484,6e33a1ab,62.810081,King's Landing,0,0,0,1.5464,50.613483,2.37,4.35,2,4,108,3,1,0,0,1
60.851442,43.516768,7,1601,7,1611,0,71.697708,6e33a1b7,70.988931,No Location,1,0,0,23.952425,37.163632,9.31,10.42,4,2,99,3,1,0,0,1
58.672566,63.38728,4,1602,11,1609,0,159.569344,6e33a1c1,69.055447,The Mountains,0,1,0,15.949531,24.466752,12.22,6.28,2,4,101,3,2,0,1,0
32.879086,0.898041,5,1603,11,1612,1,65.397109,6e33a1cc,42.985287,Cursed Land,0,0,0,51.673518,40.733623,9.21,9.44,4,2,127,3,1,0,0,0
61.631384,56.786674,5,1601,9,1612,0,66.9534,6e33a1ce,72.039445,The Mountains,0,1,0,9.089203,40.826274,12.14,7.52,3,2,98,0,1,0,0,1
124.856621,25.36443,12,1601,8,1612,0,63.361775,6e33a1dc,135.175106,King's Landing,1,1,1,18.448635,11.264051,6.26,1.34,3,2,35,3,1,0,1,0
17.347315,25.436285,1,1601,4,1607,1,126.604882,6e33a1e5,28.132467,The Mountains,0,0,0,9.914317,79.955622,1.53,11.54,4,4,143,4,0,1,0,1
17.406091,0,3,1601,7,1612,0,53.826066,6e33a1ef,27.736957,King's Landing,1,0,0,11.006085,23.252416,9.55,2.17,4,3,143,2,1,0,0,1
6.833215,79.778358,3,1605,12,1608,0,43.988559,6e33a203,17.667248,Cursed Land,0,1,0,18.192088,66.596374,4.22,10.46,2,4,153,3,1,0,0,1
86.801871,60.173425,9,1601,2,1612,0,67.641198,6e33a206,97.796913,The Mountains,0,1,0,35.842389,0,5.5,6.16,4,2,73,2,1,0,0,0
0,9.738257,12,1606,10,1607,0,129.046372,6e33a208,0,The Mountains,0,0,0,44.758078,104.466409,12.4,7.59,4,4,74,4,2,0,0,1
0,52.930567,2,1606,5,1608,0,138.570315,6e33a210,0,King's Landing,0,0,0,85.239025,20.196732,11.37,10.42,4,3,74,0,1,0,1,0
0.186507,75.409718,12,1602,3,1612,1,71.294036,6e33a215,11.152628,The Mountains,0,1,0,30.301298,108.863285,1.12,6.32,4,2,160,0,2,0,1,0
7.494873,2.487992,9,1606,11,1607,0,29.644169,6e33a21b,17.794513,Servant's Premises,1,1,1,34.77096,135.355179,9.31,3.17,4,2,153,3,1,0,1,1
24.207855,0,2,1604,1,1607,0,185.688287,6e33a21e,34.232719,No Location,1,0,0,8.46688,0,10.26,5.58,3,3,136,3,1,0,0,1
11.328604,136.470319,9,1605,8,1607,0,41.148102,6e33a222,21.746686,The Mountains,0,0,0,9.197162,21.007831,12.48,9.39,4,2,149,0,2,0,0,0
55.712229,31.408617,9,1600,10,1608,1,121.661909,6e33a22a,66.197206,Cursed Land,0,0,0,55.418252,23.529808,5.1,10.17,2,4,104,3,1,0,0,1
41.888675,80.884011,11,1605,5,1610,0,91.627844,6e33a22d,52.0147,No Location,1,0,0,42.814384,13.99157,12.29,7.44,2,2,118,3,1,0,0,1
65.914071,3.751802,12,1605,5,1610,0,4.96049,6e33a235,76.780354,King's Landing,1,1,0,50.484923,28.01846,8.13,11.26,3,2,94,4,2,0,1,1
4.457959,24.714402,8,1606,2,1607,0,62.060195,6e33a239,14.957095,No Location,1,0,0,67.990211,35.561753,5.24,1.37,4,3,156,2,1,0,1,0
26.82057,101.41651,4,1605,9,1607,0,211.101051,6e33a23b,37.098613,No Location,0,1,0,80.351784,63.912838,3.32,10.18,4,2,133,4,1,0,0,1
84.931191,19.756242,4,1600,2,1609,0,71.428632,6e33a24a,95.050899,The Mountains,1,1,0,4.125773,24.802039,10.2,2.55,2,3,75,3,2,0,0,1
126.384937,99.712118,4,1600,10,1607,0,40.228898,6e33a254,136.454269,The Mountains,0,0,0,26.142673,1.558107,12.27,1.37,3,4,34,3,1,0,0,1
26.797821,81.077633,11,1605,1,1612,1,84.483689,6e33a275,37.795268,The Mountains,0,1,0,72.115768,76.937839,9.44,4.1,3,4,133,0,0,1,0,1
21.184093,38.075729,4,1600,8,1610,0,62.100753,6e33a279,32.060665,Cursed Land,1,1,1,41.115174,16.829152,11.44,5.39,3,4,139,2,2,0,0,1
33.642094,10.935355,11,1604,4,1607,0,43.712671,6e33a286,44.188645,King's Landing,1,0,0,6.023949,82.24554,9.57,5.21,3,3,126,2,2,0,0,1
12.667877,4.756157,2,1600,10,1611,0,200.463887,6e33a299,23.481369,The Mountains,1,1,1,16.266085,9.469401,1.4,10.23,2,4,147,4,1,0,1,0
19.159266,17.562839,8,1605,4,1607,0,149.183327,6e33a2a6,30.150688,The Mountains,1,1,0,17.351394,64.721073,2.43,8.53,2,2,141,3,1,0,1,0
68.024778,34.861109,10,1605,12,1609,1,217.975489,6e33a2b3,79.01361,Servant's Premises,1,0,0,27.12387,8.275951,7.19,10.26,3,3,92,2,0,1,0,1
33.466145,78.963493,5,1604,3,1608,0,124.279409,6e33a2b7,44.224081,No Location,1,1,0,29.495912,47.416869,4.41,4.44,2,4,127,4,1,0,0,0
1.455815,37.552585,7,1600,7,1608,0,199.352352,6e33a2b9,12.303159,No Location,0,0,0,48.902435,71.18486,9.29,2.32,2,3,159,2,1,0,0,1
10.710902,3.043774,8,1604,7,1607,0,43.13081,6e33a2d0,21.343661,King's Landing,0,1,1,15.975207,43.091426,4.52,11.38,0,2,149,2,1,0,0,1
23.076616,51.021856,7,1605,11,1608,0,98.818518,6e33a2d8,33.665881,King's Landing,0,0,0,32.857199,45.976878,9.24,2.3,2,2,137,2,1,0,0,1
2.539232,37.792404,6,1601,12,1608,0,93.863248,6e33a2da,12.723992,The Mountains,0,0,1,44.745067,67.869021,11.18,12.16,0,4,157,4,1,0,0,1
71.794562,30.285411,1,1603,9,1611,0,36.990441,6e33a2dd,82.458265,The Mountains,0,1,0,6.12649,90.67901,1.44,5.56,2,3,88,4,1,0,0,1
49.443018,36.03734,11,1606,9,1607,0,84.638773,6e33a2e2,59.507649,The Mountains,1,0,0,24.255201,44.735228,3.5,6.49,3,3,111,3,1,0,0,1
74.911512,0,8,1601,6,1607,0,80.362942,6e33a2f1,85.754068,The Mountains,0,0,0,43.767855,103.108195,9.35,7.52,2,2,85,2,1,0,1,0
38.881122,13.691407,6,1604,10,1607,0,112.617907,6e33a2f3,49.017347,The Mountains,1,0,0,36.079194,0,5.29,10.2,4,2,121,2,1,0,0,1
38.124117,20.732598,1,1601,11,1608,0,90.793203,6e33a2f8,48.690847,Servant's Premises,0,0,0,26.191922,30.227337,5.11,8.55,2,3,122,3,1,0,0,1
5.735148,58.775111,11,1605,12,1609,1,176.771801,6e33a2fb,16.180425,Cursed Land,1,0,1,52.043911,45.158448,2.18,6.44,4,4,154,4,0,1,0,1
146.847405,0,3,1606,10,1611,0,47.530421,6e33a2fe,157.801935,Cursed Land,1,0,1,9.526843,2.947306,10.46,8.49,4,3,13,0,1,0,0,1
95.926387,39.861413,6,1606,1,1611,0,184.764583,6e33a301,106.569604,The Mountains,1,1,1,26.678126,17.36249,11.54,11.39,2,3,64,3,1,0,0,1
27.467803,84.696348,7,1604,7,1612,1,109.832403,6e33a309,38.345576,The Mountains,0,1,0,35.945091,24.804706,6.49,10.34,3,4,133,3,0,1,0,0
39.844941,7.92143,8,1606,6,1611,0,55.941121,6e33a325,50.265464,Servant's Premises,0,1,1,19.784498,15.408,9.2,6.39,3,2,120,3,1,0,0,1
101.371052,61.370833,1,1602,3,1610,0,72.533966,6e33a335,111.991224,The Mountains,0,0,0,32.130478,20.655077,4.56,8.27,4,3,59,2,2,0,1,0
0,110.134727,7,1600,8,1612,0,49.150646,6e33a33b,0,King's Landing,0,0,0,45.252737,7.540274,8.55,7.52,2,4,74,4,1,0,1,0
104.653889,93.123955,7,1605,2,1607,0,16.853589,6e33a347,114.669315,Cursed Land,0,0,0,16.179275,46.525238,11.35,10.32,2,4,55,2,1,0,0,1
0,75.1191,10,1603,7,1607,0,88.864721,6e33a352,0,King's Landing,0,0,0,25.866305,81.898907,5.5,9.35,4,3,74,2,1,0,0,1
3.998199,6.237625,7,1606,7,1609,1,233.20192,6e33a357,14.299357,Cursed Land,1,1,0,15.660313,55.069103,12.22,2.47,2,2,156,3,0,1,0,1
23.135957,0,10,1602,5,1608,0,12.736979,6e33a35d,33.745233,The Mountains,0,0,1,39.273264,9.542606,1.48,8.36,3,4,137,4,2,0,0,1
0,8.877231,11,1600,2,1610,0,78.332271,6e33a363,0,King's Landing,0,1,0,1.467245,21.009704,4.33,5.2,2,3,74,2,2,0,0,1
24.144036,86.113758,3,1602,8,1610,0,71.696019,6e33a375,34.24116,The Mountains,1,0,1,11.98228,4.351528,9.29,3.44,2,3,136,4,1,0,0,0
83.205706,30.688191,12,1606,7,1607,1,243.613874,6e33a37e,93.377642,The Mountains,1,0,0,42.706238,45.496295,11.49,11.27,3,2,77,3,0,1,0,1
96.986234,7.241908,10,1604,11,1611,0,192.908019,6e33a385,107.388549,Cursed Land,1,0,0,29.525433,122.395872,5.2,6.49,2,4,63,2,2,0,0,1
73.482719,50.29321,4,1606,11,1607,0,57.76872,6e33a389,83.71474,No Location,1,0,0,21.252295,0,1.31,9.37,2,4,87,2,2,0,1,0
19.140997,57.623377,7,1602,8,1607,0,45.341237,6e33a398,29.349717,Cursed Land,1,1,0,11.396691,74.418034,11.34,3.41,3,2,141,3,2,0,0,1
28.207217,3.238242,9,1605,5,1608,0,25.432899,6e33a39a,38.556551,The Mountains,1,1,0,1.93659,1.626248,2.22,10.5,3,3,132,3,1,0,0,1
18.485737,60.192016,5,1600,7,1607,0,117.863121,6e33a39f,28.55247,Servant's Premises,1,0,0,26.705731,0,7.26,11.19,2,3,142,3,2,0,0,1
25.153656,89.808225,3,1606,6,1609,0,100.025645,6e33a3b3,35.48654,Servant's Premises,0,1,0,33.465848,23.680022,2.35,2.24,3,2,135,2,2,0,1,0
38.501677,106.49501,2,1603,2,1612,1,68.545474,6e33a3b7,48.83928,Servant's Premises,0,0,0,5.513904,120.05612,1.52,4.31,3,2,121,4,1,0,1,1
77.053256,3.674135,5,1604,10,1607,0,111.364558,6e33a3c5,87.282946,The Mountains,0,1,0,10.697303,33.519903,2.32,6.44,0,4,83,2,1,0,0,1
79.056908,26.729292,2,1603,6,1609,0,5.166104,6e33a3cb,89.684045,Servant's Premises,0,0,0,39.375514,0,2.47,8.58,3,3,81,4,1,0,0,1
42.758411,50.092466,7,1602,4,1609,0,174.548413,6e33a3d1,53.628282,The Mountains,1,1,0,7.561736,77.895443,1.44,7.13,3,4,117,3,1,0,1,0
33.64549,15.403217,1,1606,4,1612,1,70.111113,6e33a3ee,43.838207,King's Landing,0,1,1,25.355748,76.582064,4.5,2.15,4,3,126,3,1,0,0,0
0.191781,51.150535,11,1606,4,1608,0,20.847542,6e33a3ff,10.679175,No Location,1,0,0,6.34122,18.063968,10.2,11.5,3,2,160,2,1,0,0,1
87.344664,6.934459,11,1602,2,1607,0,133.796536,6e33a408,98.200798,Servant's Premises,0,1,0,7.918356,14.351225,10.45,6.11,3,2,73,0,2,0,0,1
2.138152,67.770418,12,1606,11,1608,0,59.281702,6e33a40c,12.285921,Servant's Premises,0,0,0,77.525675,52.763905,6.22,12.22,4,4,158,4,1,0,0,1
28.77839,28.166516,8,1601,12,1609,1,125.654625,6e33a411,39.048076,No Location,0,1,0,18.228368,28.144093,7.55,6.55,3,3,131,3,2,0,0,1
31.161045,15.058655,3,1606,1,1609,0,18.02787,6e33a42d,42.156539,No Location,1,0,0,4.61458,55.20848,4.24,4.1,2,2,129,3,1,0,0,0
2.714874,68.509405,4,1605,11,1611,0,65.507985,6e33a437,13.336317,Servant's Premises,1,0,0,30.224769,67.385301,11.25,6.52,3,2,157,4,1,0,0,0
97.5509,0,2,1603,4,1612,0,50.668299,6e33a442,108.02259,The Mountains,1,1,1,15.394593,11.755644,2.59,10.31,2,3,62,3,1,0,0,1
6.541666,104.967376,11,1602,12,1607,0,34.048231,6e33a445,17.357592,No Location,1,0,1,6.406474,137.185999,9.23,6.25,4,3,153,4,2,0,0,1
12.705078,28.719892,9,1604,9,1611,0,111.560982,6e33a448,23.670495,The Mountains,1,0,0,22.83858,74.800225,8.32,4.13,4,4,147,4,1,0,1,1
64.413152,0,4,1606,11,1610,1,9.171935,6e33a450,75.19659,Cursed Land,0,0,1,35.28983,52.369059,6.52,4.15,3,4,96,4,0,1,0,1
54.452441,12.0253,11,1606,10,1612,0,99.079687,6e33a455,64.677967,Servant's Premises,0,1,0,58.506437,75.596022,11.38,2.36,4,2,106,2,1,0,0,1
20.875702,67.680134,6,1602,4,1607,0,9.857036,6e33a45d,30.950566,The Mountains,1,0,0,47.808129,14.501302,8.54,6.29,3,0,139,3,1,0,0,1
149.515154,96.748038,8,1603,6,1607,0,143.480059,6e33a46e,160.172914,The Mountains,0,1,0,32.265315,121.469697,11.36,7.55,2,2,10,3,1,0,0,1
118.443981,106.207472,1,1600,12,1610,0,110.600758,6e33a48c,128.770496,The Mountains,1,0,0,28.563408,53.077493,6.26,2.48,2,3,42,3,2,0,0,1
62.005902,30.771605,7,1606,9,1610,0,193.527004,6e33a491,72.713183,The Mountains,0,0,0,93.171658,59.990821,5.19,6.3,4,4,98,2,1,0,1,0
22.658946,37.610316,6,1603,10,1611,0,89.343631,6e33a49c,33.443569,Cursed Land,1,0,0,14.52797,56.101686,2.57,4.44,2,2,137,3,1,0,0,1
34.356211,66.446938,11,1605,8,1608,0,28.569039,6e33a4a2,45.256108,Cursed Land,1,1,0,3.269339,74.282212,5.24,4.28,4,4,126,3,2,0,1,0
76.252805,61.028468,4,1601,11,1608,0,154.190079,6e33a4aa,86.431868,Cursed Land,0,0,0,14.221183,35.706343,7.31,12.39,4,3,84,3,1,0,0,1
35.34534,42.521288,4,1601,3,1610,0,84.049404,6e33a4af,46.106777,The Mountains,1,0,0,15.545417,17.986512,11.39,6.37,4,4,125,3,1,0,1,0
72.545819,15.968298,2,1605,8,1608,0,175.313978,6e33a4be,83.455926,The Mountains,1,0,0,23.892065,38.604089,8.47,1.48,4,2,87,4,1,0,0,0
114.926011,120.615882,1,1600,11,1612,0,6.147017,6e33a4c2,124.945536,No Location,0,0,0,4.774709,32.1877,7.13,3.54,2,4,45,4,2,0,0,1
2.920982,0,11,1604,1,1607,0,13.244271,6e33a4d6,13.018433,Servant's Premises,1,0,0,57.256127,14.878099,3.25,7.47,3,3,157,3,1,0,0,1
2.618454,40.289715,7,1601,8,1611,0,75.005843,6e33a4db,12.981692,No Location,1,0,0,80.264425,0,5.28,2.42,3,3,157,4,1,0,1,0
22.930121,49.429492,8,1601,9,1611,0,83.926265,6e33a4f1,33.232827,The Mountains,1,1,0,28.535725,90.532703,6.45,2.43,4,4,137,4,1,0,1,0
10.718658,28.671142,12,1605,10,1608,0,103.560831,6e33a520,20.792966,Servant's Premises,1,1,1,61.76883,0,6.59,9.21,2,3,149,3,1,0,0,1
62.717375,38.324685,5,1606,9,1607,0,46.975013,6e33a52a,73.399684,King's Landing,1,0,0,11.272627,64.235815,11.45,4.21,4,2,97,2,2,0,1,0
66.129158,16.502694,6,1600,3,1608,1,150.637966,6e33a52c,76.585702,The Mountains,1,1,0,30.267265,91.09069,9.47,2.26,4,3,94,4,1,0,0,0
93.99651,29.012833,7,1601,6,1607,0,256.358329,6e33a535,104.074018,King's Landing,1,1,1,11.613421,54.603771,10.15,9.47,4,2,66,4,1,0,0,1
13.750585,69.568452,6,1603,4,1609,0,219.747544,6e33a538,23.922791,Cursed Land,0,1,1,4.431173,60.090348,11.26,2.53,4,3,146,4,1,0,0,0
0,120.247239,3,1604,11,1612,1,156.105376,6e33a542,0,No Location,1,0,0,25.536068,40.231495,9.47,2.14,0,2,74,4,0,1,0,1
45.390879,9.325359,10,1601,4,1612,0,122.400586,6e33a55f,55.596698,The Mountains,0,1,1,18.907863,4.699614,5.17,11.31,4,3,115,0,1,0,0,1
135.619098,0,6,1603,4,1611,0,236.122088,6e33a56e,146.152696,Servant's Premises,1,1,0,26.363535,0,6.54,2.12,4,2,24,3,1,0,0,1
